Spikes_Times,Trial_index,UnitNum,Spike_Time_in_Trial,LogicStim,TrialOutcome,StimType,layer,Unit Type,Whisker
1261.457514,268,44,1.6951699999999619,16,2,RHR,L2_3,RS,B2
1261.59208,268,44,1.8297359999999117,16,2,RHR,L2_3,RS,B2
1292.64202,275,44,0.09351599999990867,2,2,VTN,L2_3,RS,D1
1292.800853,275,44,0.2523489999998674,2,2,VTN,L2_3,RS,D1
1292.80882,275,44,0.2603159999998752,2,2,VTN,L2_3,RS,D1
1292.82292,275,44,0.2744159999999738,2,2,VTN,L2_3,RS,D1
1306.935196,278,44,0.3415379999999004,11,2,RHR,L2_3,RS,D1
1307.073595,278,44,0.47993700000006356,11,2,RHR,L2_3,RS,D1
1307.079428,278,44,0.48577000000000226,11,2,RHR,L2_3,RS,D1
1317.286154,280,44,1.3309130000000096,7,2,VTN,L2_3,RS,B2
1317.29132,280,44,1.3360790000001543,7,2,VTN,L2_3,RS,B2
1317.633752,280,44,1.6785110000000714,7,2,VTN,L2_3,RS,B2
1317.647619,280,44,1.6923780000001898,7,2,VTN,L2_3,RS,B2
1320.862706,281,44,0.22633399999995163,4,2,VTN,L2_3,RS,C2
1320.937439,281,44,0.3010670000001028,4,2,VTN,L2_3,RS,C2
1320.956072,281,44,0.31970000000001164,4,2,VTN,L2_3,RS,C2
1320.968139,281,44,0.33176700000012715,4,2,VTN,L2_3,RS,C2
1321.098038,281,44,0.46166600000015023,4,2,VTN,L2_3,RS,C2
1321.117471,281,44,0.48109900000008565,4,2,VTN,L2_3,RS,C2
1321.124138,281,44,0.48776599999996506,4,2,VTN,L2_3,RS,C2
1321.133905,281,44,0.4975329999999758,4,2,VTN,L2_3,RS,C2
1321.226971,281,44,0.5905990000001111,4,2,VTN,L2_3,RS,C2
1321.232271,281,44,0.595899000000145,4,2,VTN,L2_3,RS,C2
1321.249771,281,44,0.6133990000000722,4,2,VTN,L2_3,RS,C2
1321.296437,281,44,0.6600650000000314,4,2,VTN,L2_3,RS,C2
1321.906135,281,44,1.2697630000000117,4,2,VTN,L2_3,RS,C2
1321.914135,281,44,1.27776300000005,4,2,VTN,L2_3,RS,C2
1326.37525,282,44,1.0551460000001498,6,2,VTN,L2_3,RS,B3
1336.793308,284,44,2.1231410000000324,9,2,RHR,L2_3,RS,D3
1336.966707,284,44,2.29654000000005,9,2,RHR,L2_3,RS,D3
1348.965292,287,44,0.2580110000001241,0,2,VTN,L2_3,RS,D3
1353.771872,288,44,0.3852600000000166,4,2,VTN,L2_3,RS,C2
1353.829872,288,44,0.4432600000000093,4,2,VTN,L2_3,RS,C2
1353.851705,288,44,0.4650930000000244,4,2,VTN,L2_3,RS,C2
1353.961572,288,44,0.5749599999999191,4,2,VTN,L2_3,RS,C2
1354.027971,288,44,0.6413589999999658,4,2,VTN,L2_3,RS,C2
1354.676002,288,44,1.289389999999912,4,2,VTN,L2_3,RS,C2
1363.119201,290,44,0.3640459999999166,16,2,RHR,L2_3,RS,B2
1372.168798,292,44,0.05898000000001957,11,2,RHR,L2_3,RS,D1
1372.179631,292,44,0.0698130000000674,11,2,RHR,L2_3,RS,D1
1377.004111,293,44,0.21628199999986464,4,2,VTN,L2_3,RS,C2
1377.097511,293,44,0.3096819999998388,4,2,VTN,L2_3,RS,C2
1377.120911,293,44,0.33308199999987664,4,2,VTN,L2_3,RS,C2
1377.250077,293,44,0.4622479999998177,4,2,VTN,L2_3,RS,C2
1377.260144,293,44,0.4723149999999805,4,2,VTN,L2_3,RS,C2
1377.338943,293,44,0.5511139999998704,4,2,VTN,L2_3,RS,C2
1377.374377,293,44,0.5865479999999934,4,2,VTN,L2_3,RS,C2
1377.42511,293,44,0.6372809999998026,4,2,VTN,L2_3,RS,C2
1406.386092,299,44,1.569193999999925,10,2,RHR,L2_3,RS,D2
1406.392459,299,44,1.5755609999998796,10,2,RHR,L2_3,RS,D2
1409.710479,300,44,0.23456899999996494,0,2,VTN,L2_3,RS,D3
1416.326685,301,44,2.195564000000104,6,2,VTN,L2_3,RS,B3
1428.334336,304,44,0.23545999999987544,3,2,VTN,L2_3,RS,C3
1434.760944,305,44,2.009456,1,2,VTN,L2_3,RS,D2
1451.510642,309,44,0.1255079999998543,16,2,RHR,L2_3,RS,B2
1451.521909,309,44,0.13677499999994325,16,2,RHR,L2_3,RS,B2
1451.950807,309,44,0.5656729999998333,16,2,RHR,L2_3,RS,B2
1462.569031,311,44,1.860433999999941,1,2,VTN,L2_3,RS,D2
1462.573197,311,44,1.8645999999998821,1,2,VTN,L2_3,RS,D2
1462.73333,311,44,2.0247329999999693,1,2,VTN,L2_3,RS,D2
1462.744297,311,44,2.035699999999906,1,2,VTN,L2_3,RS,D2
1462.966329,311,44,2.2577320000000327,1,2,VTN,L2_3,RS,D2
1463.134195,311,44,2.4255980000000363,1,2,VTN,L2_3,RS,D2
1463.139862,311,44,2.4312649999999394,1,2,VTN,L2_3,RS,D2
1467.390644,312,44,2.03095600000006,15,2,RHR,L2_3,RS,B3
1475.402379,314,44,0.7288670000000366,2,2,VTN,L2_3,RS,D1
1480.398392,315,44,1.0653090000000702,3,2,VTN,L2_3,RS,C3
1493.664105,318,44,0.35842700000011973,13,2,RHR,L2_3,RS,C2
1494.196802,318,44,0.8911239999999907,13,2,RHR,L2_3,RS,C2
1494.294369,318,44,0.9886910000000171,13,2,RHR,L2_3,RS,C2
1503.095766,320,44,0.4736649999999827,3,2,VTN,L2_3,RS,C3
1503.247166,320,44,0.625065000000177,3,2,VTN,L2_3,RS,C3
1503.380532,320,44,0.7584309999999732,3,2,VTN,L2_3,RS,C3
1503.943063,320,44,1.3209620000000086,3,2,VTN,L2_3,RS,C3
1512.175696,322,44,0.2374520000000757,3,2,VTN,L2_3,RS,C3
1512.622661,322,44,0.6844170000001668,3,2,VTN,L2_3,RS,C3
1541.234911,328,44,1.3520780000001196,5,2,VTN,L2_3,RS,C1
1545.327228,329,44,0.7826230000000578,16,2,RHR,L2_3,RS,B2
1545.384095,329,44,0.8394899999998415,16,2,RHR,L2_3,RS,B2
1559.739136,332,44,1.2190169999998943,17,2,RHR,L2_3,RS,B1
1559.828869,332,44,1.3087499999999181,17,2,RHR,L2_3,RS,B1
1560.094102,332,44,1.5739829999999984,17,2,RHR,L2_3,RS,B1
1560.179535,332,44,1.6594159999999647,17,2,RHR,L2_3,RS,B1
1560.264401,332,44,1.7442819999998846,17,2,RHR,L2_3,RS,B1
1560.5086,332,44,1.9884809999998652,17,2,RHR,L2_3,RS,B1
1563.709154,333,44,0.5328629999999066,3,2,VTN,L2_3,RS,C3
1568.574634,334,44,0.7437320000001364,17,2,RHR,L2_3,RS,B1
1573.029349,335,44,0.5375149999999849,16,2,RHR,L2_3,RS,B2
1577.573231,336,44,0.42598500000008244,8,2,VTN,L2_3,RS,B1
1578.157762,336,44,1.0105160000000524,8,2,VTN,L2_3,RS,B1
1578.164462,336,44,1.0172159999999622,8,2,VTN,L2_3,RS,B1
1578.562293,336,44,1.4150469999999586,8,2,VTN,L2_3,RS,B1
1578.65636,336,44,1.509113999999954,8,2,VTN,L2_3,RS,B1
1578.709226,336,44,1.5619799999999486,8,2,VTN,L2_3,RS,B1
1591.468308,339,44,0.34606800000005933,13,2,RHR,L2_3,RS,C2
1591.474741,339,44,0.3525010000000748,13,2,RHR,L2_3,RS,C2
1591.482341,339,44,0.360100999999986,13,2,RHR,L2_3,RS,C2
1591.924106,339,44,0.8018660000000182,13,2,RHR,L2_3,RS,C2
1592.024905,339,44,0.90266500000007,13,2,RHR,L2_3,RS,C2
1592.227605,339,44,1.1053650000001198,13,2,RHR,L2_3,RS,C2
1592.42007,339,44,1.2978299999999763,13,2,RHR,L2_3,RS,C2
1596.033222,340,44,0.25593000000003485,2,2,VTN,L2_3,RS,D1
1606.002649,342,44,0.9155339999999796,11,2,RHR,L2_3,RS,D1
1606.075748,342,44,0.9886329999999361,11,2,RHR,L2_3,RS,D1
1610.016332,343,44,0.267165999999861,3,2,VTN,L2_3,RS,C3
1610.112765,343,44,0.363599000000022,3,2,VTN,L2_3,RS,C3
1610.174132,343,44,0.42496600000004037,3,2,VTN,L2_3,RS,C3
1610.267498,343,44,0.518331999999873,3,2,VTN,L2_3,RS,C3
1610.761529,343,44,1.0123630000000503,3,2,VTN,L2_3,RS,C3
1610.947695,343,44,1.1985290000000077,3,2,VTN,L2_3,RS,C3
1614.67868,344,44,0.28034200000001874,6,2,VTN,L2_3,RS,B3
1628.841356,347,44,0.4727829999999358,8,2,VTN,L2_3,RS,B1
1628.875889,347,44,0.5073159999999461,8,2,VTN,L2_3,RS,B1
1629.421354,347,44,1.0527810000000954,8,2,VTN,L2_3,RS,B1
1629.623153,347,44,1.2545800000000327,8,2,VTN,L2_3,RS,B1
1629.847885,347,44,1.4793119999999362,8,2,VTN,L2_3,RS,B1
1629.919685,347,44,1.5511120000001029,8,2,VTN,L2_3,RS,B1
1633.406237,348,44,0.3811329999998634,16,2,RHR,L2_3,RS,B2
1642.712133,350,44,0.3740060000000085,0,2,VTN,L2_3,RS,D3
1657.425673,353,44,1.1117110000000139,9,2,RHR,L2_3,RS,D3
1657.666372,353,44,1.3524099999999635,9,2,RHR,L2_3,RS,D3
1657.681339,353,44,1.3673770000000331,9,2,RHR,L2_3,RS,D3
1657.689672,353,44,1.3757100000000264,9,2,RHR,L2_3,RS,D3
1657.704172,353,44,1.3902100000000246,9,2,RHR,L2_3,RS,D3
1657.917371,353,44,1.603409000000056,9,2,RHR,L2_3,RS,D3
1657.921505,353,44,1.6075430000000779,9,2,RHR,L2_3,RS,D3
1661.738422,354,44,0.769408999999996,7,2,VTN,L2_3,RS,B2
1670.561853,356,44,0.27349600000002283,13,2,RHR,L2_3,RS,C2
1670.677786,356,44,0.38942900000006375,13,2,RHR,L2_3,RS,C2
1670.985885,356,44,0.6975280000001476,13,2,RHR,L2_3,RS,C2
1671.348083,356,44,1.0597260000001825,13,2,RHR,L2_3,RS,C2
1671.460983,356,44,1.1726260000000366,13,2,RHR,L2_3,RS,C2
1671.560616,356,44,1.2722590000000764,13,2,RHR,L2_3,RS,C2
1704.558215,363,44,1.674058000000059,16,2,RHR,L2_3,RS,B2
1704.635048,363,44,1.7508910000001379,16,2,RHR,L2_3,RS,B2
1704.968914,363,44,2.0847570000000815,16,2,RHR,L2_3,RS,B2
1704.97278,363,44,2.088623000000098,16,2,RHR,L2_3,RS,B2
1707.814135,364,44,0.2716060000000198,4,2,VTN,L2_3,RS,C2
1707.846735,364,44,0.30420600000002196,4,2,VTN,L2_3,RS,C2
1707.903102,364,44,0.3605729999999312,4,2,VTN,L2_3,RS,C2
1708.031201,364,44,0.48867199999995137,4,2,VTN,L2_3,RS,C2
1708.878664,364,44,1.336135000000013,4,2,VTN,L2_3,RS,C2
1726.456793,368,44,0.2878180000000157,11,2,RHR,L2_3,RS,D1
1727.067691,368,44,0.8987159999999221,11,2,RHR,L2_3,RS,D1
1727.296723,368,44,1.1277479999998832,11,2,RHR,L2_3,RS,D1
1727.300656,368,44,1.131680999999844,11,2,RHR,L2_3,RS,D1
1727.581555,368,44,1.4125799999999344,11,2,RHR,L2_3,RS,D1
1727.90932,368,44,1.7403449999999339,11,2,RHR,L2_3,RS,D1
1728.06152,368,44,1.8925449999999273,11,2,RHR,L2_3,RS,D1
1750.15783,373,44,0.6973170000001119,3,2,VTN,L2_3,RS,C3
1750.494862,373,44,1.0343490000000202,3,2,VTN,L2_3,RS,C3
1750.704328,373,44,1.2438150000000405,3,2,VTN,L2_3,RS,C3
1750.709961,373,44,1.2494480000000294,3,2,VTN,L2_3,RS,C3
1763.651109,376,44,0.2194009999998343,12,2,RHR,L2_3,RS,C3
1763.814775,376,44,0.3830669999999827,12,2,RHR,L2_3,RS,C3
1763.819875,376,44,0.3881669999998394,12,2,RHR,L2_3,RS,C3
1772.999571,378,44,0.25076000000012755,12,2,RHR,L2_3,RS,C3
1773.356469,378,44,0.6076580000001286,12,2,RHR,L2_3,RS,C3
1773.682701,378,44,0.9338900000000194,12,2,RHR,L2_3,RS,C3
1774.174366,378,44,1.4255550000000312,12,2,RHR,L2_3,RS,C3
1774.268032,378,44,1.519221000000016,12,2,RHR,L2_3,RS,C3
1777.657019,379,44,0.25107699999989563,2,2,VTN,L2_3,RS,D1
1777.669252,379,44,0.2633099999998194,2,2,VTN,L2_3,RS,D1
1783.06463,380,44,1.0009959999999865,9,2,RHR,L2_3,RS,D3
1807.104799,385,44,1.7580679999998665,18,2,Blank,L2_3,RS,Blank
1807.415131,385,44,2.068399999999883,18,2,Blank,L2_3,RS,Blank
1807.424698,385,44,2.077966999999944,18,2,Blank,L2_3,RS,Blank
1807.510897,385,44,2.164166000000023,18,2,Blank,L2_3,RS,Blank
1824.319396,389,44,0.3389380000000983,13,2,RHR,L2_3,RS,C2
1824.325829,389,44,0.3453710000001138,13,2,RHR,L2_3,RS,C2
1824.678294,389,44,0.6978360000000521,13,2,RHR,L2_3,RS,C2
1824.686794,389,44,0.7063359999999648,13,2,RHR,L2_3,RS,C2
1824.778894,389,44,0.7984360000000379,13,2,RHR,L2_3,RS,C2
1825.010626,389,44,1.0301680000000033,13,2,RHR,L2_3,RS,C2
1825.183026,389,44,1.2025679999999284,13,2,RHR,L2_3,RS,C2
1828.856277,390,44,0.21632800000020325,4,2,VTN,L2_3,RS,C2
1829.056777,390,44,0.4168280000001232,4,2,VTN,L2_3,RS,C2
1829.061543,390,44,0.421594000000141,4,2,VTN,L2_3,RS,C2
1829.231876,390,44,0.5919270000001688,4,2,VTN,L2_3,RS,C2
1838.033607,392,44,0.08211500000015803,5,2,VTN,L2_3,RS,C1
1842.901554,393,44,0.2958499999999731,13,2,RHR,L2_3,RS,C2
1842.999453,393,44,0.39374899999984336,13,2,RHR,L2_3,RS,C2
1843.085786,393,44,0.48008200000003853,13,2,RHR,L2_3,RS,C2
1843.857183,393,44,1.2514790000000175,13,2,RHR,L2_3,RS,C2
1844.076849,393,44,1.4711449999999786,13,2,RHR,L2_3,RS,C2
1847.892567,394,44,0.6328920000000835,6,2,VTN,L2_3,RS,B3
1856.936897,396,44,0.3596380000001318,13,2,RHR,L2_3,RS,C2
1857.223662,396,44,0.6464030000001912,13,2,RHR,L2_3,RS,C2
1857.573394,396,44,0.9961350000000948,13,2,RHR,L2_3,RS,C2
1857.74386,396,44,1.166601000000128,13,2,RHR,L2_3,RS,C2
1866.481125,398,44,0.5929229999999279,0,2,VTN,L2_3,RS,D3
1867.179855,398,44,1.2916529999999966,0,2,VTN,L2_3,RS,D3
1870.951107,399,44,0.39925400000015543,15,2,RHR,L2_3,RS,B3
1875.489122,400,44,0.2814570000000458,4,2,VTN,L2_3,RS,C2
1875.530755,400,44,0.3230900000000929,4,2,VTN,L2_3,RS,C2
1875.552755,400,44,0.34509000000002743,4,2,VTN,L2_3,RS,C2
1875.689787,400,44,0.4821220000001176,4,2,VTN,L2_3,RS,C2
1880.008703,401,44,0.1459869999998773,7,2,VTN,L2_3,RS,B2
1884.821884,402,44,0.3065959999998995,4,2,VTN,L2_3,RS,C2
1884.831184,402,44,0.31589599999983875,4,2,VTN,L2_3,RS,C2
1884.94565,402,44,0.4303619999998318,4,2,VTN,L2_3,RS,C2
1885.245182,402,44,0.7298940000000584,4,2,VTN,L2_3,RS,C2
1885.253249,402,44,0.7379610000000412,4,2,VTN,L2_3,RS,C2
1885.942979,402,44,1.427690999999868,4,2,VTN,L2_3,RS,C2
1890.989292,403,44,1.8123129999999037,17,2,RHR,L2_3,RS,B1
1894.308245,404,44,0.47397399999999834,17,2,RHR,L2_3,RS,B1
1894.447678,404,44,0.613407000000052,17,2,RHR,L2_3,RS,B1
1894.603844,404,44,0.7695730000000367,17,2,RHR,L2_3,RS,B1
1894.723277,404,44,0.8890060000001085,17,2,RHR,L2_3,RS,B1
1894.754943,404,44,0.9206719999999677,17,2,RHR,L2_3,RS,B1
1894.761243,404,44,0.9269719999999779,17,2,RHR,L2_3,RS,B1
1896.224671,404,44,2.3903999999999996,17,2,RHR,L2_3,RS,B1
1898.499895,405,44,0.01581199999986893,15,2,RHR,L2_3,RS,B3
1899.556991,405,44,1.0729079999998703,15,2,RHR,L2_3,RS,B3
1900.376954,405,44,1.8928710000000137,15,2,RHR,L2_3,RS,B3
1900.818852,405,44,2.334769000000051,15,2,RHR,L2_3,RS,B3
1900.821919,405,44,2.3378359999999248,15,2,RHR,L2_3,RS,B3
1903.421342,406,44,0.2837680000000091,2,2,VTN,L2_3,RS,D1
1903.924573,406,44,0.7869989999999234,2,2,VTN,L2_3,RS,D1
1903.977339,406,44,0.839764999999943,2,2,VTN,L2_3,RS,D1
1904.129039,406,44,0.9914649999998346,2,2,VTN,L2_3,RS,D1
1904.217038,406,44,1.0794639999999163,2,2,VTN,L2_3,RS,D1
1904.67807,406,44,1.5404959999998482,2,2,VTN,L2_3,RS,D1
1904.685303,406,44,1.5477289999998902,2,2,VTN,L2_3,RS,D1
1917.780183,409,44,0.6655339999999796,2,2,VTN,L2_3,RS,D1
1922.201799,410,44,0.4321789999999055,3,2,VTN,L2_3,RS,C3
1922.201999,410,44,0.4323789999998553,3,2,VTN,L2_3,RS,C3
1931.440394,412,44,0.3555109999999786,13,2,RHR,L2_3,RS,C2
1931.548727,412,44,0.4638440000001083,13,2,RHR,L2_3,RS,C2
1931.964659,412,44,0.8797759999999926,13,2,RHR,L2_3,RS,C2
1931.965026,412,44,0.8801430000000892,13,2,RHR,L2_3,RS,C2
1932.056892,412,44,0.972009000000071,13,2,RHR,L2_3,RS,C2
1932.148658,412,44,1.0637750000000779,13,2,RHR,L2_3,RS,C2
1932.524557,412,44,1.4396739999999681,13,2,RHR,L2_3,RS,C2
1950.103985,416,44,0.3918949999999768,3,2,VTN,L2_3,RS,C3
1950.805049,416,44,1.0929590000000644,3,2,VTN,L2_3,RS,C3
1950.975949,416,44,1.2638589999999112,3,2,VTN,L2_3,RS,C3
1959.760913,418,44,0.7319200000001729,11,2,RHR,L2_3,RS,D1
1960.218878,418,44,1.1898850000000039,11,2,RHR,L2_3,RS,D1
1977.940139,422,44,0.27870000000007167,3,2,VTN,L2_3,RS,C3
1978.119305,422,44,0.45786599999996724,3,2,VTN,L2_3,RS,C3
1982.53692,423,44,0.22015000000010332,4,2,VTN,L2_3,RS,C2
1982.669087,423,44,0.3523170000000846,4,2,VTN,L2_3,RS,C2
1982.681053,423,44,0.36428300000011404,4,2,VTN,L2_3,RS,C2
1982.686186,423,44,0.3694160000000011,4,2,VTN,L2_3,RS,C2
1987.193802,424,44,0.21865999999999985,12,2,RHR,L2_3,RS,C3
1991.999315,425,44,0.36984099999995124,0,2,VTN,L2_3,RS,D3
1997.51666,426,44,1.229575000000068,17,2,RHR,L2_3,RS,B1
1997.832658,426,44,1.545573000000104,17,2,RHR,L2_3,RS,B1
2020.252567,431,44,0.6751440000000457,11,2,RHR,L2_3,RS,D1
2020.433233,431,44,0.8558100000000195,11,2,RHR,L2_3,RS,D1
2038.58146,435,44,0.37071100000002843,13,2,RHR,L2_3,RS,C2
2038.915292,435,44,0.7045429999998305,13,2,RHR,L2_3,RS,C2
2039.591989,435,44,1.3812399999999343,13,2,RHR,L2_3,RS,C2
2039.597022,435,44,1.3862729999998464,13,2,RHR,L2_3,RS,C2
2039.795255,435,44,1.5845059999999194,13,2,RHR,L2_3,RS,C2
2052.837668,438,44,0.6620440000001508,0,2,VTN,L2_3,RS,D3
2052.847935,438,44,0.6723109999998087,0,2,VTN,L2_3,RS,D3
2053.229,438,44,1.0533759999998438,0,2,VTN,L2_3,RS,D3
2053.3402,438,44,1.1645760000001246,0,2,VTN,L2_3,RS,D3
2053.350266,438,44,1.174641999999949,0,2,VTN,L2_3,RS,D3
2053.745965,438,44,1.5703410000000986,0,2,VTN,L2_3,RS,D3
2066.40888,441,44,0.2592620000000352,3,2,VTN,L2_3,RS,C3
2066.773379,441,44,0.623761000000286,3,2,VTN,L2_3,RS,C3
2066.784012,441,44,0.6343940000001567,3,2,VTN,L2_3,RS,C3
2066.791912,441,44,0.64229400000022,3,2,VTN,L2_3,RS,C3
2067.055577,441,44,0.9059590000001663,3,2,VTN,L2_3,RS,C3
2067.108244,441,44,0.9586260000000948,3,2,VTN,L2_3,RS,C3
2067.11761,441,44,0.9679919999998674,3,2,VTN,L2_3,RS,C3
2086.019534,445,44,1.236030000000028,5,2,VTN,L2_3,RS,C1
2103.627196,449,44,0.21076499999981024,13,2,RHR,L2_3,RS,C2
2103.830328,449,44,0.41389699999990626,13,2,RHR,L2_3,RS,C2
2117.774205,452,44,0.3878200000003744,12,2,RHR,L2_3,RS,C3
2136.28673,456,44,0.2670589999997901,4,2,VTN,L2_3,RS,C2
2136.395929,456,44,0.3762579999997797,4,2,VTN,L2_3,RS,C2
2136.465696,456,44,0.44602500000019063,4,2,VTN,L2_3,RS,C2
2136.475662,456,44,0.45599099999981263,4,2,VTN,L2_3,RS,C2
2136.483662,456,44,0.4639910000000782,4,2,VTN,L2_3,RS,C2
2136.531162,456,44,0.5114910000002055,4,2,VTN,L2_3,RS,C2
2136.591295,456,44,0.5716240000001562,4,2,VTN,L2_3,RS,C2
2136.612895,456,44,0.5932240000001912,4,2,VTN,L2_3,RS,C2
2136.625695,456,44,0.6060240000001613,4,2,VTN,L2_3,RS,C2
2137.488425,456,44,1.46875399999999,4,2,VTN,L2_3,RS,C2
2147.025086,458,44,1.6912710000001425,8,2,VTN,L2_3,RS,B1
2147.250119,458,44,1.9163039999998546,8,2,VTN,L2_3,RS,B1
2147.256319,458,44,1.9225040000001172,8,2,VTN,L2_3,RS,B1
2155.08552,460,44,0.4356820000002699,12,2,RHR,L2_3,RS,C3
2155.090287,460,44,0.4404490000001715,12,2,RHR,L2_3,RS,C3
2178.157993,465,44,0.21949799999993047,4,2,VTN,L2_3,RS,C2
2178.229426,465,44,0.2909310000000005,4,2,VTN,L2_3,RS,C2
2178.237059,465,44,0.29856400000016947,4,2,VTN,L2_3,RS,C2
2178.287426,465,44,0.3489309999999932,4,2,VTN,L2_3,RS,C2
2178.323892,465,44,0.38539700000001176,4,2,VTN,L2_3,RS,C2
2178.364126,465,44,0.4256310000000667,4,2,VTN,L2_3,RS,C2
2178.528192,465,44,0.5896970000003421,4,2,VTN,L2_3,RS,C2
2178.611891,465,44,0.6733960000001389,4,2,VTN,L2_3,RS,C2
2201.753564,470,44,0.5271710000001804,9,2,RHR,L2_3,RS,D3
2207.307208,471,44,1.4187230000002273,3,2,VTN,L2_3,RS,C3
2207.313908,471,44,1.425423000000137,3,2,VTN,L2_3,RS,C3
2215.432009,473,44,0.22970100000020466,2,2,VTN,L2_3,RS,D1
2215.541041,473,44,0.33873300000004747,2,2,VTN,L2_3,RS,D1
2234.133566,477,44,0.2871719999998277,4,2,VTN,L2_3,RS,C2
2234.308332,477,44,0.46193799999991825,4,2,VTN,L2_3,RS,C2
2234.345532,477,44,0.49913799999967523,4,2,VTN,L2_3,RS,C2
2234.377732,477,44,0.5313379999997778,4,2,VTN,L2_3,RS,C2
2234.423631,477,44,0.5772369999999682,4,2,VTN,L2_3,RS,C2
2234.437565,477,44,0.5911710000000312,4,2,VTN,L2_3,RS,C2
2234.449665,477,44,0.6032709999999497,4,2,VTN,L2_3,RS,C2
2234.460265,477,44,0.6138710000000174,4,2,VTN,L2_3,RS,C2
2248.479874,480,44,0.6658050000000912,9,2,RHR,L2_3,RS,D3
2309.876059,493,44,1.5175200000003315,8,2,VTN,L2_3,RS,B1
2313.417944,494,44,0.4041539999998349,11,2,RHR,L2_3,RS,D1
2322.621373,496,44,0.30551999999988766,2,2,VTN,L2_3,RS,D1
2337.33608,499,44,1.048471999999947,5,2,VTN,L2_3,RS,C1
2337.48108,499,44,1.1934719999999288,5,2,VTN,L2_3,RS,C1
2337.670246,499,44,1.3826380000000427,5,2,VTN,L2_3,RS,C1
2337.870345,499,44,1.5827369999997245,5,2,VTN,L2_3,RS,C1
2341.190965,500,44,0.24342499999966094,3,2,VTN,L2_3,RS,C3
2341.707929,500,44,0.760389000000032,3,2,VTN,L2_3,RS,C3
2350.979392,502,44,0.7151090000002114,1,2,VTN,L2_3,RS,D2
2350.989525,502,44,0.7252419999999802,1,2,VTN,L2_3,RS,D2
2351.299057,502,44,1.0347740000001977,1,2,VTN,L2_3,RS,D2
2351.494556,502,44,1.2302730000001247,1,2,VTN,L2_3,RS,D2
2364.705136,505,44,0.46513899999990826,0,2,VTN,L2_3,RS,D3
2369.127518,506,44,0.23234899999988556,3,2,VTN,L2_3,RS,C3
2369.733849,506,44,0.838680000000295,3,2,VTN,L2_3,RS,C3
